Date,Open,High,Low,Close,Volume
28/1/2016 15:15,19031,19093,19014,19086,4190
28/1/2016 15:00,19020,19058,19005,19031,3815
28/1/2016 14:45,18985,19024,18968,19020,4600
28/1/2016 14:30,19039,19043,18983,18986,3916
28/1/2016 14:15,19075,19088,19031,19039,4179
28/1/2016 14:00,19025,19082,19023,19076,5325
28/1/2016 13:45,19031,19035,18989,19025,4904
28/1/2016 13:30,19047,19085,19023,19031,4465
28/1/2016 13:15,19081,19091,19041,19049,3496
28/1/2016 13:00,19071,19094,19037,19081,4558
28/1/2016 11:45,19063,19078,19046,19076,2170
28/1/2016 11:30,19119,19119,19055,19064,4023
28/1/2016 11:15,19129,19148,19106,19121,3189
28/1/2016 11:00,19123,19159,19094,19129,5741
28/1/2016 10:45,19149,19149,19088,19122,5858
28/1/2016 10:30,19134,19178,19123,19150,4529
28/1/2016 10:15,19172,19186,19129,19135,4334
28/1/2016 10:00,19176,19210,19143,19172,5944
28/1/2016 9:45,19106,19180,19085,19177,7985
28/1/2016 9:30,19057,19113,18980,19106,9213
28/1/2016 9:15,19006,19089,18990,19054,4552
28/1/2016 9:00,19037,19037,19001,19008,244
27/1/2016 16:00,19021,19025,18965,18975,1256
27/1/2016 15:45,18996,19049,18995,19022,1816
27/1/2016 15:30,19055,19057,18990,18998,1503
27/1/2016 15:15,19047,19070,19032,19057,1055
27/1/2016 15:00,19072,19113,19040,19047,1501
27/1/2016 14:45,19078,19081,19037,19072,1493
27/1/2016 14:30,19152,19153,19067,19076,1598
27/1/2016 14:15,18978,19162,18978,19152,2598
27/1/2016 14:00,19005,19016,18962,18980,1176
27/1/2016 13:45,19045,19061,19005,19005,1456
27/1/2016 13:30,19027,19048,18991,19048,1493
27/1/2016 13:15,18959,19041,18959,19027,2198
27/1/2016 13:00,18972,18981,18911,18955,1640
27/1/2016 11:45,18930,18977,18928,18952,704
27/1/2016 11:30,18999,19000,18918,18932,1524
27/1/2016 11:15,19066,19068,18995,18999,1205
27/1/2016 11:00,19060,19073,19017,19067,1457
27/1/2016 10:45,19056,19100,19050,19058,1243
27/1/2016 10:30,19092,19110,19028,19055,1333
27/1/2016 10:15,19080,19103,19039,19098,1947
27/1/2016 10:00,19104,19119,19036,19078,1913
27/1/2016 9:45,19163,19186,19088,19104,1794
27/1/2016 9:30,19201,19209,19127,19161,2367
27/1/2016 9:15,19250,19311,19158,19197,1384
27/1/2016 9:00,19254,19254,19245,19250,160
26/1/2016 16:00,18841,18898,18841,18891,625
26/1/2016 15:45,18789,18848,18787,18834,783
26/1/2016 15:30,18840,18843,18773,18788,445
26/1/2016 15:15,18881,18881,18839,18844,351
26/1/2016 15:00,18849,18882,18819,18882,331
26/1/2016 14:45,18837,18860,18813,18843,350
26/1/2016 14:30,18905,18907,18823,18839,601
26/1/2016 14:15,18932,18943,18893,18908,448
26/1/2016 14:00,18950,18977,18917,18932,304
26/1/2016 13:45,18950,18963,18923,18947,293
26/1/2016 13:30,18967,18983,18943,18951,376
26/1/2016 13:15,18961,18982,18930,18974,313
26/1/2016 13:00,18940,18971,18909,18966,566
26/1/2016 11:45,18943,18977,18938,18955,215
26/1/2016 11:30,18979,18988,18944,18944,234
26/1/2016 11:15,19050,19054,18977,18977,342
26/1/2016 11:00,19030,19072,19015,19043,303
26/1/2016 10:45,18936,19067,18923,19027,549
26/1/2016 10:30,18899,18945,18884,18939,386
26/1/2016 10:15,18948,18950,18896,18900,578
26/1/2016 10:00,18901,18957,18886,18950,519
26/1/2016 9:45,18927,18941,18888,18900,650
26/1/2016 9:30,19012,19034,18920,18933,792
26/1/2016 9:15,18980,19029,18940,19014,645
26/1/2016 9:00,19029,19029,18986,18989,85
25/1/2016 16:00,19318,19318,19225,19239,334
25/1/2016 15:45,19287,19337,19283,19319,336
25/1/2016 15:30,19281,19310,19273,19288,347
25/1/2016 15:15,19320,19324,19270,19282,237
25/1/2016 15:00,19330,19348,19311,19322,157
25/1/2016 14:45,19337,19360,19318,19336,175
25/1/2016 14:30,19283,19336,19283,19336,139
25/1/2016 14:15,19325,19325,19266,19287,55
25/1/2016 14:00,19280,19343,19259,19324,266
25/1/2016 13:45,19286,19311,19268,19283,84
25/1/2016 13:30,19332,19332,19253,19287,462
25/1/2016 13:15,19374,19392,19332,19333,269
