,Date,0,0,0,Close
368,2015-12-28 09:45:00,19.4814254785,-43.0514370049,23.6005557534,22069
369,2015-12-28 10:00:00,18.6807172453,-48.9028722787,21.4308316957,22051
370,2015-12-28 10:15:00,17.9200444237,-45.6797321836,19.3851849806,22065
371,2015-12-28 10:30:00,17.3836058934,-43.9035970244,16.3932112061,22057
372,2015-12-28 10:45:00,16.8739892896,-42.7009462147,10.3315144142,22050
373,2015-12-28 11:00:00,16.414516399,-41.3095072288,3.69004787779,22045
374,2015-12-28 11:15:00,16.0164292378,-34.3885263998,-1.87872444774,22060
375,2015-12-28 11:30:00,15.2969845605,-27.6605851446,-6.55089369625,22065
376,2015-12-28 11:45:00,14.6970684556,-26.3203867283,-10.7112378669,22052
377,2015-12-28 13:00:00,14.3733217424,-28.9757632234,-14.3673566632,22035
378,2015-12-28 13:15:00,15.077566095,-55.0460477222,-18.950951198,21940
379,2015-12-28 13:30:00,16.4318966926,-79.7306446979,-24.5760407689,21890
380,2015-12-28 13:45:00,17.7185107604,-93.9285258752,-30.6041607552,21871
381,2015-12-28 14:00:00,18.9407941247,-95.5859871996,-36.1574657103,21875
382,2015-12-28 14:15:00,20.0856264722,-92.7768550349,-41.4863275261,21871
383,2015-12-28 14:30:00,21.0884566978,-86.1132178967,-46.2934136032,21873
384,2015-12-28 14:45:00,22.0635679548,-78.0341475043,-50.7512131134,21874
385,2015-12-28 15:00:00,22.8098679111,-67.9659281731,-54.3077472007,21881
386,2015-12-28 15:15:00,22.9748229605,-48.8318166155,-55.9070402364,21919
387,2015-12-28 15:30:00,22.9243992698,-38.269817217,-55.9588170684,21912
388,2015-12-28 15:45:00,23.0921911093,-37.961276672,-55.7043090517,21886
389,2015-12-28 16:00:00,23.4455641062,-42.5012290522,-55.3842268904,21862
390,2015-12-29 09:00:00,23.5655008171,-29.2846425993,-54.5644724112,21911
391,2015-12-29 09:15:00,24.2230784758,-30.5067025815,-53.8946276891,21876
392,2015-12-29 09:30:00,24.8929067599,-24.3979489431,-52.9794778255,21895
393,2015-12-29 09:45:00,24.7914056544,-5.67095583575,-51.1975502558,21947
394,2015-12-29 10:00:00,24.8008257742,-6.55573666262,-49.805910769,21907
395,2015-12-29 10:15:00,24.8719369826,-3.3924597636,-48.5925044999,21919
396,2015-12-29 10:30:00,24.6829888945,5.03788359657,-47.0245909837,21943
397,2015-12-29 10:45:00,24.0133614637,19.3869196808,-44.6064568385,21980
398,2015-12-29 11:00:00,23.1685840929,30.350817641,-40.3366135703,21996
399,2015-12-29 11:15:00,22.0666998063,36.7893231881,-34.510615176,22004
400,2015-12-29 11:30:00,21.1497096043,35.0300724409,-28.0626852602,21992
401,2015-12-29 11:45:00,20.2785689124,32.3549621765,-21.6656377914,21992
402,2015-12-29 13:00:00,19.2658015993,32.907781179,-15.3814059807,22005
403,2015-12-29 13:15:00,18.3413078528,27.7026220963,-9.69061398104,21991
404,2015-12-29 13:30:00,17.4630387936,26.884782473,-4.44466748217,22003
405,2015-12-29 13:45:00,16.6432802676,29.2361775472,0.41543780384,22018
406,2015-12-29 14:00:00,16.1257107798,30.9338510838,4.40372118881,22025
407,2015-12-29 14:15:00,15.5373434582,24.5034371363,7.54238390647,22004
408,2015-12-29 14:30:00,14.9783945026,22.652297957,10.5730626379,22014
409,2015-12-29 14:45:00,14.5263888632,23.0228349901,13.84926584,22023
410,2015-12-29 15:00:00,13.8314636686,17.9412251829,16.2105592291,22008
411,2015-12-29 15:15:00,13.1712847337,18.776318775,18.674710297,22024
412,2015-12-29 15:30:00,12.5797758186,15.8009269721,20.6846540927,22015
413,2015-12-29 15:45:00,12.0731187537,13.448799927,21.6406418809,22015
414,2015-12-29 16:00:00,12.1316712682,25.291493232,23.2330033756,22065
415,2015-12-30 09:00:00,13.270828351,54.7193325555,26.1385929916,22154
416,2015-12-30 09:15:00,13.8199782512,62.2079815725,28.9970978903,22135
417,2015-12-30 09:30:00,13.135540368,33.0541232279,29.6804580677,22026
418,2015-12-30 09:45:00,12.8136273618,8.39564143552,28.5826992574,21998
419,2015-12-30 10:00:00,12.9846743005,-22.0198435772,25.6422409192,21936
420,2015-12-30 10:15:00,13.2673282744,-28.9119810301,22.4451382456,21965
421,2015-12-30 10:30:00,13.4725537181,-34.9347541413,19.0806524297,21951
422,2015-12-30 10:45:00,13.722462287,-38.5499723176,15.5077647549,21943
423,2015-12-30 11:00:00,14.1760391258,-45.9454632443,11.8253604879,21916
424,2015-12-30 11:15:00,14.7785183908,-47.8058228186,8.09083022328,21915
425,2015-12-30 11:30:00,15.3508736925,-47.4922204542,4.25441032321,21911
426,2015-12-30 11:45:00,15.7876651435,-39.4529681902,0.73506935951,21931
427,2015-12-30 13:00:00,16.0036821018,-34.634712342,-2.22183811441,21926
428,2015-12-30 13:15:00,16.6350690276,-41.3733924047,-5.42312263249,21886
429,2015-12-30 13:30:00,17.2608318721,-42.2925298173,-8.68889087286,21888
430,2015-12-30 13:45:00,17.4681466551,-34.3354504681,-11.3027246554,21911
431,2015-12-30 14:00:00,17.6650956989,-27.6162112863,-13.6223511585,21914
432,2015-12-30 14:15:00,18.0598928738,-27.3828001516,-15.7815375147,21897
433,2015-12-30 14:30:00,18.43495019,-25.6161192983,-17.7347834759,21898
434,2015-12-30 14:45:00,18.4283473905,-14.8828058854,-19.7434984318,21929
435,2015-12-30 15:00:00,18.422074731,-16.7536760493,-23.317148862,21899
436,2015-12-30 15:15:00,18.5204163384,-17.723199083,-27.3137078948,21896
437,2015-12-30 15:30:00,18.405588149,-13.7710387215,-29.6549659923,21909
438,2015-12-30 15:45:00,17.9954999633,-12.1076025956,-30.6801281938,21905
439,2015-12-30 16:00:00,17.6059161869,-10.0789184997,-30.08308194,21907
440,2015-12-31 09:00:00,18.1300378268,-19.2349134244,-29.5992285597,21868
441,2015-12-31 09:15:00,18.2857741554,-12.9050650887,-28.497744107,21905
442,2015-12-31 09:30:00,17.4310184699,4.26335854204,-26.3570775641,21953
443,2015-12-31 09:45:00,16.6190005686,10.0386130211,-23.5578737508,21942
444,2015-12-31 10:00:00,15.9901743987,15.0436909715,-20.4153980613,21951
445,2015-12-31 10:15:00,15.3149494725,14.7191723469,-17.3048284212,21943
446,2015-12-31 10:30:00,14.9167022958,5.83784145164,-15.0402879391,21914
447,2015-12-31 10:45:00,14.5625650594,1.43325065904,-13.2368897891,21916
448,2015-12-31 11:00:00,14.7334768942,-12.77582204,-11.8070112709,21873
449,2015-12-31 11:15:00,14.8958431374,-17.671794105,-10.5759744852,21880
450,2015-12-31 11:30:00,14.7467145792,-11.9335897339,-9.45588144853,21907
451,2015-12-31 11:45:00,14.5156186038,-9.42435295237,-8.54628853183,21903
452,2015-12-31 16:00:00,14.2960774271,-5.71078599444,-7.46268782397,21910
453,2016-01-04 09:00:00,15.1350772103,-20.5256240418,-7.20816306115,21848
454,2016-01-04 09:15:00,17.048012636,-81.1771328146,-10.5228794076,21652
455,2016-01-04 09:30:00,19.0167852216,-131.78531828,-16.2744615191,21569
456,2016-01-04 09:45:00,21.2224764513,-176.790349735,-24.2278190517,21478
457,2016-01-04 10:00:00,23.513796915,-212.478473762,-34.1631908037,21402
458,2016-01-04 10:15:00,25.7266063922,-221.690815188,-44.6423514334,21398
459,2016-01-04 10:30:00,27.8287753955,-211.867753677,-54.7317931922,21411
460,2016-01-04 10:45:00,29.8451398622,-199.6922587,-63.754660456,21398
461,2016-01-04 11:00:00,31.9127666387,-205.590510903,-73.3889327467,21317
462,2016-01-04 11:15:00,33.9230369286,-191.257567764,-83.164979062,21343
463,2016-01-04 11:30:00,35.6777230589,-169.219894227,-92.1279044244,21361
464,2016-01-04 11:45:00,37.3616277863,-154.964120909,-100.628295018,21340
465,2016-01-04 13:00:00,39.0885051406,-149.631633872,-108.845835329,21304
466,2016-01-04 13:15:00,40.801032815,-148.700496484,-116.572752226,21270
467,2016-01-04 13:30:00,42.4342481936,-144.076624531,-123.848245986,21258
468,2016-01-04 13:45:00,43.9858028032,-135.270260529,-129.97296791,21255
469,2016-01-04 14:00:00,45.5526012911,-136.258406402,-135.902298525,21210
470,2016-01-04 14:15:00,47.1051712307,-118.689262665,-141.240082172,21251
471,2016-01-04 14:30:00,47.8213737005,-101.880999069,-145.862914477,21257
472,2016-01-04 14:45:00,48.0035932222,-71.1876107285,-149.136755714,21318
473,2016-01-04 15:00:00,48.2192973337,-66.3642013131,-151.428684578,21264
474,2016-01-04 15:15:00,48.4866126618,-60.7887013044,-150.409263002,21263
475,2016-01-04 15:30:00,48.7837183574,-60.5971287346,-146.849853525,21242
476,2016-01-04 15:45:00,49.0659687681,-58.0166966987,-140.911170873,21240
477,2016-01-04 16:00:00,49.7378078927,-85.9361350449,-134.584053937,21123
478,2016-01-05 09:00:00,50.3760550611,-83.9220334244,-127.695614849,21168
479,2016-01-05 09:15:00,50.0493065927,-81.4185284025,-121.173153585,21158
480,2016-01-05 09:30:00,48.6023537815,-26.5332618458,-112.515203743,21338
481,2016-01-05 09:45:00,46.9121763578,8.00816618873,-101.835269888,21354
482,2016-01-05 10:00:00,45.4845002411,13.6420075974,-91.59029112,21310
483,2016-01-05 10:15:00,44.246307935,18.3926739571,-82.2096627107,21319
484,2016-01-05 10:30:00,42.9499157282,9.2421400981,-73.9993496604,21280
485,2016-01-05 10:45:00,41.9104983631,5.62600281721,-66.2364678259,21286
486,2016-01-05 11:00:00,40.7623868225,3.72123060388,-58.6153814715,21287
487,2016-01-05 11:15:00,39.7391117143,-0.764836338312,-51.4497920619,21275
488,2016-01-05 11:30:00,38.5545086387,1.31822033395,-44.6203680187,21291
489,2016-01-05 11:45:00,37.429135717,1.5209140702,-37.7314019951,21288
490,2016-01-05 13:00:00,36.8068837217,-20.7237174218,-32.833124733,21207
491,2016-01-05 13:15:00,36.6273388728,-51.715963084,-30.3248729337,21133
492,2016-01-05 13:30:00,36.6897590495,-70.0760939024,-30.2692970924,21116
493,2016-01-05 13:45:00,36.6198818154,-74.561357887,-30.6791549211,21122
494,2016-01-05 14:00:00,36.8068693251,-94.3630535846,-32.3578725351,21045
495,2016-01-05 14:15:00,37.006295294,-79.6907911465,-33.3125556557,21119
496,2016-01-05 14:30:00,36.8166698162,-65.8033138093,-33.7018865112,21127
497,2016-01-05 14:45:00,36.526142768,-48.8972225167,-31.8499408848,21150
498,2016-01-05 15:00:00,36.1884021432,-40.0516634623,-29.6564223867,21141
499,2016-01-05 15:15:00,35.9635599827,-24.8801617856,-26.8295040559,21172
500,2016-01-05 15:30:00,35.7499599302,-24.7461153161,-26.7401467294,21139
501,2016-01-05 15:45:00,35.5531158203,-16.5634351538,-27.9687267965,21164
502,2016-01-05 16:00:00,35.0939763892,-18.0393563109,-29.5527949919,21140
503,2016-01-06 09:00:00,34.4276805493,-1.6872471028,-30.5567910449,21199
504,2016-01-06 09:15:00,34.7730103007,-29.5930274134,-32.4985494205,21066
505,2016-01-06 09:30:00,35.1010735646,-25.7139107058,-34.0655450967,21128
506,2016-01-06 09:45:00,35.4127336653,-35.316678899,-36.0174405718,21081
507,2016-01-06 10:00:00,36.1081389337,-58.3922982555,-38.8988136677,21009
508,2016-01-06 10:15:00,36.7687739387,-62.0873835049,-42.0690938596,21029
509,2016-01-06 10:30:00,37.598447219,-79.8979340856,-46.1400362674,20960
510,2016-01-06 10:45:00,38.5672213689,-104.778576436,-50.3427792181,20889
511,2016-01-06 11:00:00,39.5068672672,-100.226984848,-52.7683303063,20934
512,2016-01-06 11:15:00,39.9996710447,-88.1510500224,-53.6720781123,20951
513,2016-01-06 11:30:00,40.510909053,-75.4786317377,-53.7179418049,20958
514,2016-01-06 11:45:00,40.996585161,-65.8766805513,-52.2936231532,20955
515,2016-01-06 13:00:00,41.602598148,-67.7168221509,-51.6949247034,20918
516,2016-01-06 13:15:00,41.3853795366,-41.0970553831,-50.4596117821,21006
517,2016-01-06 13:30:00,41.0178501932,-14.3418250609,-48.7318419093,21045
518,2016-01-06 13:45:00,40.549369102,-4.80323788865,-46.9694206306,21026
519,2016-01-06 14:00:00,40.2005191353,-11.3803177288,-46.2944284278,20983
520,2016-01-06 14:15:00,39.9863959095,-15.9142687584,-45.8528360999,20977
521,2016-01-06 14:30:00,39.8925270759,-25.7488796111,-46.3121083228,20947
522,2016-01-06 14:45:00,39.8472680086,-31.5496063282,-46.9876208237,20940
523,2016-01-06 15:00:00,39.7527503948,-32.1925075382,-48.5128838454,20943
524,2016-01-06 15:15:00,39.6988525012,-22.6704052966,-48.1667527396,20973
525,2016-01-06 15:30:00,39.2873700637,-11.5877813549,-47.460446272,20991
526,2016-01-06 15:45:00,39.1592303694,-16.4650147178,-46.517863063,20950
527,2016-01-06 16:00:00,39.406201258,-42.6773114974,-45.7321137251,20861
528,2016-01-07 09:00:00,39.9663741467,-74.1049017318,-46.3329896364,20789
529,2016-01-07 09:15:00,40.751431414,-92.3991415183,-46.958050008,20769
530,2016-01-07 09:30:00,41.9188742854,-142.20866033,-48.8295542028,20606
531,2016-01-07 09:45:00,43.2906250705,-198.92322469,-53.7643661948,20469
532,2016-01-07 10:00:00,44.8617772196,-252.852209744,-61.9994241809,20345
533,2016-01-07 10:15:00,46.2894077891,-241.572316411,-70.3041084146,20443
534,2016-01-07 10:30:00,47.7226781537,-262.62175659,-80.1413622165,20301
535,2016-01-07 10:45:00,49.1206893709,-254.491624855,-89.4801023517,20323
536,2016-01-07 11:00:00,50.0496606555,-202.848724451,-97.5676858051,20449
537,2016-01-07 11:15:00,50.6551786235,-169.718765516,-105.336532828,20434
538,2016-01-07 11:30:00,51.2304206932,-146.0395988,-112.398350873,20426
539,2016-01-07 11:45:00,51.7670196889,-122.181056334,-117.938387804,20441
540,2016-01-07 13:00:00,52.3607426429,-101.346268722,-122.209987802,20449
541,2016-01-07 13:15:00,52.9247794491,-86.7156917902,-125.258328411,20444
542,2016-01-07 13:30:00,53.5587513714,-88.1738543114,-128.08954081,20395
543,2016-01-07 13:45:00,54.228105899,-79.5806969194,-130.458950279,20413
544,2016-01-07 14:00:00,54.8639927002,-86.7652544426,-133.663692736,20356
545,2016-01-07 14:15:00,55.5277552399,-88.9488844202,-137.53174789,20346
546,2016-01-07 14:30:00,56.2379675459,-96.3728459374,-141.527139451,20307
547,2016-01-07 14:45:00,56.3888914164,-76.7517834371,-143.230863048,20375
548,2016-01-07 15:00:00,56.5322690934,-68.9381364526,-142.972524784,20352
549,2016-01-07 15:15:00,55.912753947,-42.1390649631,-140.459520956,20422
550,2016-01-07 15:30:00,55.3719103032,-50.9875991829,-135.898467899,20331
551,2016-01-07 15:45:00,55.0206053309,-59.4086996892,-128.922741648,20308
552,2016-01-07 16:00:00,54.7096519344,-49.8593424705,-118.773098285,20348
553,2016-01-08 09:00:00,53.4780263372,-24.2029628072,-107.904630605,20414
554,2016-01-08 09:15:00,51.0582642942,37.7767846564,-92.8847035423,20586
555,2016-01-08 09:30:00,48.9097716422,5.17731284197,-79.9012566574,20356
556,2016-01-08 09:45:00,47.2533913616,22.7287244973,-68.62238421,20483
557,2016-01-08 10:00:00,45.6523877759,38.2317793915,-58.2248569646,20510
558,2016-01-08 10:15:00,43.9911848769,50.7842942414,-48.3836623126,20533
559,2016-01-08 10:30:00,42.4409116856,45.7601498255,-39.9866020046,20500
560,2016-01-08 10:45:00,41.1254870509,35.3344665159,-33.1525652427,20480
561,2016-01-08 11:00:00,39.7749917077,36.8942594525,-26.9720676806,20512
562,2016-01-08 11:15:00,38.1242116436,50.4434377716,-20.0412030764,20565
563,2016-01-08 11:30:00,36.5559705827,48.4345845006,-13.6404390054,20541
564,2016-01-08 11:45:00,35.1853382241,41.1082073083,-7.24676591787,20527
565,2016-01-08 13:00:00,34.0215343627,31.0814489169,-1.24524925101,20512
566,2016-01-08 13:15:00,32.9159206945,32.2383283156,5.18530946164,20541
567,2016-01-08 13:30:00,31.8655877096,24.0837735841,10.2270873127,20515
568,2016-01-08 13:45:00,31.1467904421,5.94844367086,13.9714163189,20469
569,2016-01-08 14:00:00,30.7518223132,-18.4450267171,15.1561182312,20416
570,2016-01-08 14:15:00,30.4076706155,-21.529347335,16.6290308236,20448
571,2016-01-08 14:30:00,29.7794580311,-15.4721482926,18.8258583934,20472
572,2016-01-08 14:45:00,29.2515910153,-10.4185113807,20.7978999479,20476
573,2016-01-08 15:00:00,28.1446450732,9.25557356708,22.4708267666,20536
574,2016-01-08 15:15:00,26.8132235578,21.0466894863,21.6343220081,20543
575,2016-01-08 15:30:00,25.5483731182,28.6596908696,22.8084409095,20552
576,2016-01-08 15:45:00,24.8853329983,14.4485320523,22.3944312872,20491
577,2016-01-08 16:00:00,24.6790080791,-19.0347529294,19.5311046712,20399
578,2016-01-11 09:00:00,26.2217104365,-169.861739898,8.4988029642,19911
579,2016-01-11 09:15:00,27.0115593908,-236.977821062,-5.63809558017,19924
580,2016-01-11 09:30:00,27.9155083487,-265.58987262,-20.684312537,19905
581,2016-01-11 09:45:00,28.5987984353,-251.656706057,-35.1118608124,19962
582,2016-01-11 10:00:00,29.0660538618,-219.108958308,-48.5894806164,20008
583,2016-01-11 10:15:00,29.5833957859,-210.315942825,-61.5270069827,19938
584,2016-01-11 10:30:00,30.0748706138,-198.758812555,-73.5203579759,19925
585,2016-01-11 10:45:00,30.5809862722,-184.953378535,-84.3220993485,19917
586,2016-01-11 11:00:00,31.2387193811,-186.882856748,-95.2781586017,19850
587,2016-01-11 11:15:00,31.9291656362,-170.851689973,-105.02493178,19878
588,2016-01-11 11:30:00,32.2881733176,-143.167742917,-112.480741109,19917
589,2016-01-11 11:45:00,32.3212688652,-115.150283567,-117.316003951,19940
590,2016-01-11 13:00:00,32.2743878649,-84.7836032297,-120.478716746,19976
591,2016-01-11 13:15:00,32.3849684851,-73.9519158912,-123.402705126,19942
592,2016-01-11 13:30:00,32.0486105934,-45.8676842439,-125.175163769,20010
593,2016-01-11 13:45:00,31.7290705963,-36.2550784169,-127.450696368,19983
594,2016-01-11 14:00:00,31.1171110702,-12.0707064368,-129.106566165,20046
595,2016-01-11 14:15:00,30.5078176731,-12.5203758255,-131.165569499,19996
596,2016-01-11 14:30:00,30.2588337452,-27.2554334633,-133.250767775,19941
597,2016-01-11 14:45:00,30.0875822627,-39.4035670499,-134.269208481,19920
598,2016-01-11 15:00:00,29.8938364886,-44.9111588304,-128.021679428,19916
599,2016-01-11 15:15:00,29.8426959292,-54.9070865737,-118.918142703,19882
600,2016-01-11 15:30:00,29.6539810512,-42.8345943102,-107.780378788,19935
601,2016-01-11 15:45:00,29.5286585017,-50.5798061563,-97.7265337928,19876
602,2016-01-11 16:00:00,29.2536847336,-33.6920520678,-88.4556884808,19943
603,2016-01-12 09:00:00,28.2077949453,10.6836214321,-77.4057102679,20066
604,2016-01-12 09:15:00,27.5030129159,10.621668948,-66.9366861928,19983
605,2016-01-12 09:30:00,27.085816054,12.8080604464,-57.0486142437,19993
606,2016-01-12 09:45:00,26.0518723035,26.7905129607,-46.3649457582,20042
607,2016-01-12 10:00:00,25.1476604523,20.1417748827,-36.8152725155,19996
608,2016-01-12 10:15:00,24.3736031675,7.39409864764,-29.2871804372,19966
609,2016-01-12 10:30:00,23.8501534651,-7.09313630816,-23.8843230743,19939
610,2016-01-12 10:45:00,23.4566110605,-17.6442778445,-20.527356805,19927
611,2016-01-12 11:00:00,23.006346677,-20.3764132589,-17.8485816734,19934
612,2016-01-12 11:15:00,22.4316814419,-14.7419636885,-16.2922956457,19956
613,2016-01-12 11:30:00,21.9107783138,-18.7467794796,-15.4168806988,19928
614,2016-01-12 11:45:00,21.4159203421,-11.661968796,-15.3964438168,19958
615,2016-01-12 13:00:00,21.3181264593,-17.2593447473,-15.6333922629,19922
616,2016-01-12 13:15:00,21.3717048844,-41.0599998843,-16.3236205839,19843
617,2016-01-12 13:30:00,21.7391946928,-60.3023438371,-17.3685594233,19811
618,2016-01-12 13:45:00,22.1808297569,-73.1644572204,-18.7812243428,19790
619,2016-01-12 14:00:00,22.6003830678,-76.2588438856,-19.8488122084,19790
620,2016-01-12 14:15:00,23.1476341488,-87.2704546906,-22.0706052274,19742
621,2016-01-12 14:30:00,23.9150884263,-98.3130276287,-24.457266301,19707
622,2016-01-12 14:45:00,24.7009836572,-91.2197270397,-27.3336500496,19736
623,2016-01-12 15:00:00,25.1967006671,-86.7847578786,-32.2070690151,19722
624,2016-01-12 15:15:00,25.6676318264,-78.742161175,-36.6752605213,19727
625,2016-01-12 15:30:00,26.1150164278,-68.3826898469,-40.7347980359,19735
626,2016-01-12 15:45:00,26.8130308679,-79.5998329073,-46.0543153293,19662
627,2016-01-12 16:00:00,27.4814027555,-71.8838413686,-50.6555961419,19697
628,2016-01-13 09:00:00,26.9621560125,38.3362462576,-49.1084887614,20070
629,2016-01-13 09:15:00,26.2052470511,93.1849799485,-44.0945829486,20066
630,2016-01-13 09:30:00,25.1291846064,93.9463161388,-38.5150532494,19981
631,2016-01-13 09:45:00,24.4165785659,128.423701832,-31.0750474949,20122
632,2016-01-13 10:00:00,24.0072830801,147.253144229,-22.975292099,20148
633,2016-01-13 10:15:00,23.6779964316,150.600944276,-14.5079059112,20151
634,2016-01-13 10:30:00,23.4398442977,154.453492087,-6.20213286708,20186
635,2016-01-13 10:45:00,23.289336738,158.928405083,2.60725462445,20223
636,2016-01-13 11:00:00,23.1609695133,150.581314152,12.1893203263,20213
637,2016-01-13 11:15:00,22.8505887881,126.295025706,21.5191888034,20168
638,2016-01-13 11:30:00,22.4279160509,106.954972986,30.5251603138,20167
639,2016-01-13 11:45:00,22.0778827518,93.1036966591,38.993287341,20173
640,2016-01-13 13:00:00,21.4670294297,70.7265917544,46.8931396632,20135
641,2016-01-13 13:15:00,20.8867187736,59.5672820917,54.7871551493,20150
642,2016-01-13 13:30:00,20.5820433686,65.0302804142,62.599655522,20202
643,2016-01-13 13:45:00,20.2926017338,56.6718405128,69.7724854415,20173
644,2016-01-13 14:00:00,19.9384319201,53.8500675389,76.4020968772,20189
645,2016-01-13 14:15:00,19.4078836806,34.0011333507,81.5212880371,20132
646,2016-01-13 14:30:00,18.5700268978,0.98038623434,85.5502989942,20056
647,2016-01-13 14:45:00,18.2287044562,-24.9295253135,87.8980147969,20025
648,2016-01-13 15:00:00,17.9044481367,-33.7107526104,84.2956648535,20038
649,2016-01-13 15:15:00,18.3201220486,-75.6853593108,75.8521478906,19896
650,2016-01-13 15:30:00,19.0355427935,-90.0877598629,66.6504440905,19910
651,2016-01-13 15:45:00,19.3238486651,-81.5946321596,56.1495273909,19952
652,2016-01-13 16:00:00,18.9017692989,-43.6310085075,46.6053197541,20059
653,2016-01-14 09:00:00,19.907077934,-160.943555665,31.0280947571,19552
654,2016-01-14 09:15:00,20.9895214876,-226.860465139,11.9623968958,19507
655,2016-01-14 09:30:00,22.0708354774,-245.723819356,-8.2702143262,19523
656,2016-01-14 09:45:00,23.0980837677,-231.790889352,-27.3888245014,19565
657,2016-01-14 10:00:00,24.0198001942,-214.261556633,-44.4166536183,19560
658,2016-01-14 10:15:00,24.5394008813,-180.870579123,-58.8079312238,19609
659,2016-01-14 10:30:00,24.9797247879,-165.571786975,-71.7417054055,19568
660,2016-01-14 10:45:00,25.4084326713,-142.936331748,-82.4248515806,19591
661,2016-01-14 11:00:00,25.7148852681,-123.355901166,-91.5710107435,19593
662,2016-01-14 11:15:00,25.8814963385,-109.933380053,-100.319193767,19582
663,2016-01-14 11:30:00,26.1050948278,-103.714887466,-108.338530166,19559
664,2016-01-14 11:45:00,26.350934458,-92.5144344839,-115.656755267,19569
665,2016-01-14 13:00:00,26.2396407539,-70.1834749444,-120.865985682,19612
666,2016-01-14 13:15:00,25.3547914725,-21.1255474389,-121.971282365,19735
667,2016-01-14 13:30:00,24.1339233251,10.0861418734,-120.220499006,19751
668,2016-01-14 13:45:00,23.0131301996,21.0179716687,-117.484062792,19733
669,2016-01-14 14:00:00,22.2369882081,46.3312837278,-111.38323064,19808
670,2016-01-14 14:15:00,21.4996533162,51.5292083724,-104.302382228,19787
671,2016-01-14 14:30:00,21.0696148598,70.9316583922,-96.6760677007,19857
672,2016-01-14 14:45:00,20.7370432092,76.471361733,-90.6709491887,19853
673,2016-01-14 15:00:00,20.1224276243,60.7061379003,-79.5884645105,19799
674,2016-01-14 15:15:00,19.5385428187,44.4440884931,-66.0232368289,19781
675,2016-01-14 15:30:00,18.7825092309,41.9343081297,-51.6403304546,19811
676,2016-01-14 15:45:00,18.2033252609,47.8699580324,-37.6572880853,19845
677,2016-01-14 16:00:00,17.7617119915,38.9676763297,-24.9958264372,19810
678,2016-01-15 09:00:00,17.2902772609,30.4205946193,-14.4312677501,19803
679,2016-01-15 09:15:00,16.7613672735,-3.08765300964,-6.30706105187,19703
680,2016-01-15 09:30:00,16.4050342438,-21.0751003643,-0.213999482699,19701
681,2016-01-15 09:45:00,16.0665178656,-19.0147552073,5.00305781525,19739
682,2016-01-15 10:00:00,15.4633225846,-26.0573362396,9.19686000591,19706
683,2016-01-15 10:15:00,14.8902870677,-29.8268244695,12.8912631557,19701
684,2016-01-15 10:30:00,14.7264579465,-39.6644645667,15.5337616516,19667
685,2016-01-15 10:45:00,14.5708202813,-48.3460023894,16.6256352793,19647
686,2016-01-15 11:00:00,14.5815671908,-51.0365096269,15.1300871699,19645
687,2016-01-15 11:15:00,14.5917767547,-53.7472004452,11.938420054,19631
688,2016-01-15 11:30:00,14.79553185,-61.8329531026,7.79587381543,19597
689,2016-01-15 11:45:00,14.9890991905,-58.0363255926,2.57749334941,19615
690,2016-01-15 13:00:00,15.6446869713,-74.5912798702,-3.72853106272,19537
691,2016-01-15 13:15:00,16.2674953631,-74.8780668724,-11.0190173259,19554
692,2016-01-15 13:30:00,16.5574638487,-66.609726705,-18.1730717478,19571
693,2016-01-15 13:45:00,16.6471102604,-47.3883617818,-23.577796732,19613
694,2016-01-15 14:00:00,16.5485151375,-43.7277271081,-27.986387512,19581
695,2016-01-15 14:15:00,16.8600471265,-58.0445075489,-32.9853282959,19514
696,2016-01-15 14:30:00,17.156002516,-58.808591903,-38.3192557927,19528
697,2016-01-15 14:45:00,17.6211291141,-56.5443065937,-43.0948549389,19527
698,2016-01-15 15:00:00,18.0945241088,-54.4533414766,-47.3385517437,19520
699,2016-01-15 15:15:00,18.5442493538,-51.7329177163,-49.770814979,19516
700,2016-01-15 15:30:00,18.5331279637,-41.3930493563,-50.7867124286,19539
701,2016-01-15 15:45:00,18.6335233396,-44.0699659995,-52.0394729682,19502
702,2016-01-15 16:00:00,18.8958078002,-52.6218489373,-53.3676986031,19468
703,2016-01-18 09:00:00,20.489236476,-135.055495033,-58.6291321313,19175
704,2016-01-18 09:15:00,20.8851532483,-163.330384481,-64.812428127,19205
705,2016-01-18 09:30:00,21.3633102312,-148.283182218,-69.8092871184,19284
706,2016-01-18 09:45:00,21.4136700389,-127.194241918,-73.6171737329,19305
707,2016-01-18 10:00:00,21.4111705525,-110.587836165,-76.459205519,19302
708,2016-01-18 10:15:00,21.6805033271,-115.590081337,-79.1470619307,19232
709,2016-01-18 10:30:00,22.2226879313,-123.711755985,-82.4308334503,19191
710,2016-01-18 10:45:00,22.7377633053,-112.990047376,-84.3507718255,19223
711,2016-01-18 11:00:00,23.1300672448,-107.761647987,-85.9949508813,19201
712,2016-01-18 11:15:00,23.2761065653,-81.753655909,-86.7521473415,19266
713,2016-01-18 11:30:00,22.9642685613,-50.5367772724,-86.909568116,19315
714,2016-01-18 11:45:00,22.6309384184,-39.5960771246,-86.7029856169,19286
715,2016-01-18 13:00:00,22.2226493397,-18.9474056908,-84.7481305239,19333
716,2016-01-18 13:15:00,21.2015817765,18.9655170965,-80.859425074,19428
717,2016-01-18 13:30:00,20.1665446919,24.996525705,-76.782383459,19381
