Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
19/11/2015 9:00,22452,22462,22442,22462,22215,22202,22206,425,2364
18/11/2015 16:00,22129,22166,22111,22137,22157,22175,22190,3047,2895
18/11/2015 15:45,22169,22173,22123,22131,22162,22181,22198,4324,2935
18/11/2015 15:30,22173,22187,22151,22171,22173,22188,22207,1924,2823
18/11/2015 15:15,22170,22186,22158,22174,22180,22194,22210,2098,3071
18/11/2015 15:00,22160,22193,22157,22171,22189,22202,22214,3082,3795
18/11/2015 14:45,22188,22200,22144,22161,22192,22207,22217,3245,4128
18/11/2015 14:30,22205,22216,22169,22188,22201,22216,22218,3766,4160
18/11/2015 14:15,22222,22229,22191,22206,22203,22224,22223,3162,4125
18/11/2015 14:00,22186,22248,22180,22221,22208,22226,22227,5721,4131
18/11/2015 13:45,22206,22221,22164,22186,22214,22226,22234,4744,3320
18/11/2015 13:30,22195,22214,22176,22205,22221,22229,22243,3405,3024
18/11/2015 13:15,22230,22230,22185,22195,22230,22226,22247,3594,2924
18/11/2015 13:00,22237,22259,22206,22231,22245,22233,22252,3189,3389
18/11/2015 11:45,22222,22257,22217,22251,22244,22236,22260,1668,3589
18/11/2015 11:30,22253,22265,22202,22222,22239,22244,22265,3263,4104
18/11/2015 11:15,22269,22275,22242,22253,22238,22254,22270,2908,4669
18/11/2015 11:00,22223,22285,22212,22268,22222,22255,22275,5919,5489
18/11/2015 10:45,22225,22240,22184,22224,22220,22256,22278,4189,5352
18/11/2015 10:30,22218,22241,22201,22226,22229,22268,22284,4243,6001
18/11/2015 10:15,22176,22220,22152,22217,22249,22279,22294,6085,6066
18/11/2015 10:00,22260,22260,22161,22176,22270,22286,22302,7008,4893
18/11/2015 9:45,22265,22311,22250,22259,22288,22301,22318,5235,4350
18/11/2015 9:30,22329,22331,22228,22265,22292,22306,22331,7435,4286
18/11/2015 9:15,22318,22353,22291,22330,22308,22312,22344,4567,3628
18/11/2015 9:00,22316,22321,22316,22318,22308,22316,22352,222,3507
17/11/2015 16:00,22276,22300,22245,22270,22303,22319,22359,4291,4143
17/11/2015 15:45,22345,22345,22254,22277,22313,22334,22373,4915,4163
17/11/2015 15:30,22329,22368,22289,22345,22320,22350,22383,4144,3817
17/11/2015 15:15,22293,22347,22277,22328,22317,22362,22387,3962,4149
17/11/2015 15:00,22322,22324,22274,22294,22325,22374,22391,3402,4433
17/11/2015 14:45,22315,22322,22270,22321,22334,22388,22399,4393,4977
17/11/2015 14:30,22325,22337,22305,22314,22354,22403,22404,3182,5019
17/11/2015 14:15,22371,22375,22292,22326,22380,22414,22406,5806,5150
17/11/2015 14:00,22339,22382,22314,22371,22407,22423,22404,5381,4672
17/11/2015 13:45,22420,22429,22333,22339,22422,22424,22400,6124,3908
17/11/2015 13:30,22447,22450,22397,22420,22441,22432,22394,4603,3282
17/11/2015 13:15,22460,22475,22439,22446,22452,22429,22369,3835,3150
17/11/2015 13:00,22445,22484,22445,22459,22447,22419,22337,3415,2967
17/11/2015 11:45,22436,22460,22433,22447,22438,22403,22304,1562,3185
17/11/2015 11:30,22474,22480,22428,22435,22425,22389,22274,2997,4073
17/11/2015 11:15,22418,22488,22410,22475,22422,22371,22246,3942,4617
17/11/2015 11:00,22417,22422,22394,22419,22406,22327,22214,2918,5007
17/11/2015 10:45,22380,22430,22378,22415,22391,22283,22186,4505,5672
17/11/2015 10:30,22418,22465,22378,22380,22368,22238,22159,6001,6286
17/11/2015 10:15,22395,22421,22365,22419,22353,22198,22132,5718,6433
17/11/2015 10:00,22349,22405,22330,22395,22319,22158,22104,5891,5384
17/11/2015 9:45,22301,22355,22287,22348,22249,22118,22077,6246,4973
