Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
18/12/2015 10:30,21788,21791,21731,21744,21748,21761,21780,4814,5845
18/12/2015 10:15,21750,21805,21744,21786,21728,21770,21784,5860,5983
18/12/2015 10:00,21744,21765,21715,21751,21697,21774,21787,5021,4888
18/12/2015 9:45,21713,21789,21707,21744,21711,21781,21793,6797,4612
18/12/2015 9:30,21646,21718,21616,21713,21738,21789,21803,6735,4197
18/12/2015 9:15,21630,21665,21590,21646,21773,21796,21813,5500,3656
18/12/2015 9:00,21640,21643,21630,21630,21811,21812,21831,388,3055
17/12/2015 16:00,21877,21887,21812,21824,21851,21833,21849,3642,3757
17/12/2015 15:45,21889,21911,21865,21878,21851,21834,21856,4720,3668
17/12/2015 15:30,21832,21892,21816,21889,21839,21835,21861,4031,3531
17/12/2015 15:15,21831,21844,21807,21834,21818,21833,21866,2494,3444
17/12/2015 15:00,21824,21851,21793,21831,21813,21841,21876,3898,3705
17/12/2015 14:45,21820,21842,21818,21824,21814,21847,21887,3198,3744
17/12/2015 14:30,21783,21822,21761,21818,21816,21859,21897,4035,3752
17/12/2015 14:15,21811,21813,21781,21781,21830,21871,21902,3596,3565
17/12/2015 14:00,21836,21844,21795,21811,21849,21890,21903,3797,3670
17/12/2015 13:45,21835,21854,21810,21837,21870,21907,21904,4093,3268
17/12/2015 13:30,21885,21890,21835,21835,21880,21923,21902,3240,3275
17/12/2015 13:15,21875,21887,21846,21887,21901,21937,21896,3101,3180
17/12/2015 13:00,21905,21909,21856,21875,21912,21938,21885,4121,3335
17/12/2015 11:45,21889,21919,21881,21915,21930,21930,21874,1787,3371
17/12/2015 11:30,21939,21940,21868,21890,21944,21921,21861,4124,4043
17/12/2015 11:15,21944,21954,21926,21938,21966,21913,21846,2767,4411
17/12/2015 11:00,21967,21980,21931,21943,21972,21893,21832,3874,5318
17/12/2015 10:45,21985,21991,21940,21965,21964,21871,21817,4305,6501
17/12/2015 10:30,21999,22009,21956,21984,21930,21847,21797,5146,7104
17/12/2015 10:15,21970,22009,21955,21999,21897,21819,21776,5962,7544
17/12/2015 10:00,21904,21983,21902,21970,21861,21787,21757,7302,6429
17/12/2015 9:45,21795,21935,21795,21904,21814,21762,21740,9790,5666
17/12/2015 9:30,21820,21837,21733,21795,21778,21743,21728,7320,4483
17/12/2015 9:15,21818,21858,21776,21818,21763,21730,21725,7347,3577
17/12/2015 9:00,21778,21819,21778,21817,21741,21716,21719,385,2716
16/12/2015 16:00,21722,21740,21704,21737,21712,21706,21713,3489,3411
16/12/2015 15:45,21721,21723,21687,21721,21710,21704,21713,3874,3355
16/12/2015 15:30,21707,21731,21699,21721,21709,21703,21714,2790,3313
16/12/2015 15:15,21675,21719,21661,21708,21698,21706,21716,3044,3448
16/12/2015 15:00,21724,21725,21663,21675,21691,21708,21715,3856,3681
16/12/2015 14:45,21715,21736,21706,21725,21699,21713,21717,3209,3440
16/12/2015 14:30,21667,21717,21660,21716,21697,21715,21715,3668,3393
16/12/2015 14:15,21675,21687,21654,21666,21698,21716,21712,3462,3280
16/12/2015 14:00,21711,21722,21666,21675,21714,21725,21707,4211,3142
16/12/2015 13:45,21716,21735,21701,21712,21725,21727,21701,2652,2575
16/12/2015 13:30,21718,21739,21703,21716,21728,21726,21689,2970,2506
16/12/2015 13:15,21749,21752,21711,21719,21733,21724,21663,3105,2483
16/12/2015 13:00,21739,21761,21730,21748,21734,21719,21632,2773,2623
16/12/2015 11:45,21722,21750,21713,21731,21735,21704,21601,1374,3123
16/12/2015 11:30,21743,21743,21706,21724,21729,21689,21574,2308,3632
16/12/2015 11:15,21730,21764,21725,21741,21724,21670,21550,2857,4083
16/12/2015 11:00,21753,21770,21724,21728,21715,21629,21523,3803,4564
16/12/2015 10:45,21702,21757,21698,21753,21704,21581,21494,5273,5517
16/12/2015 10:30,21696,21721,21678,21701,21672,21534,21465,3919,5849
16/12/2015 10:15,21696,21724,21665,21697,21648,21497,21436,4562,6416
16/12/2015 10:00,21676,21708,21657,21694,21616,21462,21408,5265,5563
16/12/2015 9:45,21592,21718,21585,21675,21543,21427,21381,8564,5196
16/12/2015 9:30,21580,21622,21562,21593,21458,21390,21357,6937,4269
16/12/2015 9:15,21533,21602,21488,21580,21396,21361,21338,6753,3640
16/12/2015 9:00,21530,21539,21528,21537,21345,21330,21323,297,2885
15/12/2015 16:00,21246,21337,21238,21331,21309,21304,21312,3430,3540
15/12/2015 15:45,21287,21316,21233,21248,21310,21299,21316,3930,3524
15/12/2015 15:30,21323,21325,21280,21286,21322,21306,21323,3789,3256
15/12/2015 15:15,21353,21376,21322,21325,21325,21309,21328,2979,3231
15/12/2015 15:00,21336,21367,21324,21354,21315,21312,21332,3573,3405
15/12/2015 14:45,21306,21342,21299,21336,21298,21314,21332,3349,3260
15/12/2015 14:30,21304,21323,21296,21307,21289,21319,21331,2590,3655
15/12/2015 14:15,21273,21321,21271,21304,21291,21324,21334,3663,3738
15/12/2015 14:00,21271,21281,21243,21273,21292,21330,21335,3850,3719
15/12/2015 13:45,21288,21303,21271,21271,21309,21340,21332,2850,3236
15/12/2015 13:30,21318,21321,21257,21288,21329,21349,21333,5323,3070
15/12/2015 13:15,21311,21326,21306,21318,21349,21352,21334,3004,2900
15/12/2015 13:00,21353,21356,21312,21312,21358,21356,21332,3568,2844
15/12/2015 11:45,21368,21387,21350,21357,21367,21356,21333,1436,2883
15/12/2015 11:30,21388,21392,21365,21369,21371,21344,21328,2021,3654
15/12/2015 11:15,21366,21409,21363,21387,21368,21335,21321,4473,4057
15/12/2015 11:00,21360,21372,21342,21365,21356,21327,21314,2720,4115
15/12/2015 10:45,21378,21386,21351,21359,21355,21319,21309,3766,4767
15/12/2015 10:30,21353,21383,21326,21376,21344,21316,21303,5291,5363
15/12/2015 10:15,21323,21355,21301,21355,21317,21307,21297,4035,5267
15/12/2015 10:00,21360,21363,21307,21323,21301,21298,21292,4764,4519
15/12/2015 9:45,21308,21371,21287,21360,21298,21293,21286,5978,4159
15/12/2015 9:30,21240,21329,21223,21308,21284,21287,21272,6745,3926
15/12/2015 9:15,21271,21280,21212,21239,21288,21283,21264,4813,3548
15/12/2015 9:00,21265,21278,21265,21275,21297,21288,21266,294,3216
14/12/2015 16:00,21289,21320,21270,21310,21295,21287,21256,2966,3767
14/12/2015 15:45,21325,21374,21286,21287,21287,21280,21244,4814,3927
14/12/2015 15:30,21286,21352,21273,21328,21290,21267,21233,4855,3839
14/12/2015 15:15,21264,21287,21233,21285,21277,21253,21219,3149,3847
14/12/2015 15:00,21271,21278,21224,21264,21278,21250,21203,3053,4161
14/12/2015 14:45,21299,21305,21243,21272,21279,21237,21192,3764,4629
14/12/2015 14:30,21266,21324,21257,21299,21272,21223,21183,4372,4875
14/12/2015 14:15,21290,21308,21257,21266,21244,21205,21167,4895,4784
14/12/2015 14:00,21267,21290,21224,21290,21228,21190,21153,4723,4635
14/12/2015 13:45,21237,21292,21218,21268,21222,21166,21137,5391,5032
14/12/2015 13:30,21159,21248,21153,21236,21195,21148,21121,4993,4502
14/12/2015 13:15,21188,21198,21156,21160,21173,21138,21131,3918,4302
14/12/2015 13:00,21272,21275,21170,21187,21165,21129,21149,4150,4255
14/12/2015 11:45,21129,21322,21126,21260,21151,21115,21164,6706,4330
14/12/2015 11:30,21129,21163,21121,21131,21110,21094,21175,2743,4040
14/12/2015 11:15,21122,21154,21099,21128,21102,21084,21196,3992,4531
14/12/2015 11:00,21113,21133,21090,21120,21103,21110,21220,3683,5375
