Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
18/1/2016 14:30,19321,19334,19286,19306,19339,19332,19298,4112,4917
18/1/2016 14:15,19348,19349,19288,19322,19363,19322,19298,5515,5698
18/1/2016 14:00,19341,19397,19328,19346,19365,19312,19295,5595,5482
18/1/2016 13:45,19382,19389,19332,19339,19353,19296,19286,4347,4861
18/1/2016 13:30,19428,19442,19367,19381,19349,19286,19275,5014,4788
18/1/2016 13:15,19335,19432,19328,19428,19326,19278,19281,8017,4738
18/1/2016 13:00,19286,19342,19268,19333,19280,19265,19286,4439,3944
18/1/2016 11:45,19314,19330,19275,19286,19258,19261,19300,2488,4072
18/1/2016 11:30,19265,19325,19256,19315,19239,19252,19315,3982,5042
18/1/2016 11:15,19202,19266,19175,19266,19223,19238,19329,4763,5320
18/1/2016 11:00,19223,19238,19187,19201,19230,19259,19346,4049,5450
18/1/2016 10:45,19190,19226,19172,19223,19251,19289,19368,5080,6527
18/1/2016 10:30,19233,19248,19158,19191,19263,19320,19387,7335,7677
18/1/2016 10:15,19301,19323,19228,19232,19266,19353,19413,5374,8427
18/1/2016 10:00,19306,19348,19288,19302,19254,19382,19439,5414,7435
18/1/2016 9:45,19285,19341,19274,19305,19287,19404,19457,9434,7388
18/1/2016 9:30,19206,19286,19142,19284,19327,19426,19473,10826,6477
18/1/2016 9:15,19174,19313,19167,19205,19378,19449,19490,11086,5094
18/1/2016 9:00,19170,19180,19170,19175,19440,19487,19517,415,3397
15/1/2016 16:00,19501,19564,19454,19468,19509,19531,19545,5177,4189
15/1/2016 15:45,19539,19549,19477,19502,19521,19541,19556,4883,4085
15/1/2016 15:30,19514,19571,19492,19539,19526,19546,19566,3911,3980
15/1/2016 15:15,19519,19532,19491,19516,19521,19546,19573,2599,4146
15/1/2016 15:00,19526,19540,19475,19520,19534,19556,19583,4375,4516
15/1/2016 14:45,19527,19541,19480,19527,19553,19564,19595,4658,4510
15/1/2016 14:30,19514,19563,19509,19528,19561,19574,19607,4357,4649
15/1/2016 14:15,19582,19585,19507,19514,19567,19586,19621,4740,4824
15/1/2016 14:00,19613,19636,19568,19581,19571,19599,19634,4451,5136
15/1/2016 13:45,19572,19617,19561,19613,19578,19608,19642,4346,4651
15/1/2016 13:30,19555,19598,19519,19571,19575,19617,19654,5351,4501
15/1/2016 13:15,19538,19568,19517,19554,19587,19630,19670,5233,4015
15/1/2016 13:00,19595,19599,19513,19537,19605,19649,19690,6300,3808
15/1/2016 11:45,19595,19630,19591,19615,19627,19665,19708,2026,3431
15/1/2016 11:30,19631,19631,19591,19597,19637,19674,19719,3597,4226
15/1/2016 11:15,19646,19659,19621,19631,19658,19694,19733,2921,4423
15/1/2016 11:00,19647,19665,19618,19645,19673,19712,19747,4196,5164
15/1/2016 10:45,19666,19693,19643,19647,19692,19732,19762,4417,5681
15/1/2016 10:30,19700,19709,19637,19667,19703,19749,19771,5997,6912
15/1/2016 10:15,19705,19750,19696,19701,19710,19760,19780,4585,7215
15/1/2016 10:00,19738,19783,19696,19706,19730,19770,19782,6626,6371
15/1/2016 9:45,19702,19744,19670,19739,19751,19785,19785,6779,5848
15/1/2016 9:30,19703,19777,19654,19701,19772,19796,19785,10573,5345
15/1/2016 9:15,19800,19827,19679,19703,19794,19805,19779,7512,4090
15/1/2016 9:00,19795,19816,19792,19803,19810,19815,19770,364,3380
14/1/2016 16:00,19846,19865,19799,19810,19809,19808,19754,4011,4077
14/1/2016 15:45,19811,19847,19782,19845,19818,19803,19739,4265,4126
14/1/2016 15:30,19780,19824,19749,19811,19820,19792,19722,4300,4410
14/1/2016 15:15,19797,19854,19779,19781,19815,19772,19707,3959,4485
14/1/2016 15:00,19852,19863,19776,19799,19821,19750,19693,3849,5042
14/1/2016 14:45,19857,19893,19821,19853,19808,19726,19680,4255,5091
14/1/2016 14:30,19788,19878,19767,19857,19787,19699,19661,5687,5759
14/1/2016 14:15,19807,19826,19752,19787,19763,19673,19641,4674,6129
14/1/2016 14:00,19735,19847,19728,19808,19728,19653,19624,6744,6046
14/1/2016 13:45,19751,19763,19723,19733,19680,19629,19604,4095,5101
14/1/2016 13:30,19734,19800,19730,19751,19645,19617,19592,7595,4776
14/1/2016 13:15,19612,19735,19606,19735,19611,19598,19612,7539,3957
14/1/2016 13:00,19550,19621,19536,19612,19583,19581,19627,4259,3092
14/1/2016 11:45,19560,19577,19547,19569,19579,19572,19647,2018,3172
14/1/2016 11:30,19583,19589,19555,19559,19579,19566,19668,2470,4071
14/1/2016 11:15,19594,19624,19571,19582,19589,19565,19700,3500,5059
14/1/2016 11:00,19591,19607,19576,19593,19584,19613,19730,3214,5696
14/1/2016 10:45,19569,19593,19557,19591,19579,19649,19761,4660,6984
14/1/2016 10:30,19607,19648,19560,19568,19565,19681,19797,6513,8446
14/1/2016 10:15,19560,19640,19521,19609,19553,19713,19838,7406,8930
14/1/2016 10:00,19565,19587,19539,19560,19541,19756,19876,6685,7577
14/1/2016 9:45,19523,19579,19468,19565,19641,19803,19919,9654,7218
14/1/2016 9:30,19505,19568,19479,19523,19719,19852,19958,11970,6546
14/1/2016 9:15,19552,19605,19500,19507,19796,19913,19998,8934,5629
14/1/2016 9:00,19555,19556,19550,19552,19874,19981,20043,640,5517
13/1/2016 16:00,19951,20067,19931,20059,19971,20043,20084,4892,6104
13/1/2016 15:45,19911,19970,19887,19952,19964,20057,20091,6295,6728
13/1/2016 15:30,19895,19922,19818,19910,19985,20077,20108,7382,6883
13/1/2016 15:15,20036,20039,19888,19896,20029,20100,20129,8374,6163
13/1/2016 15:00,20024,20047,20015,20038,20088,20127,20149,3576,5200
13/1/2016 14:45,20055,20062,19987,20025,20115,20140,20156,8011,5105
13/1/2016 14:30,20133,20135,20054,20056,20150,20155,20164,7072,4422
13/1/2016 14:15,20190,20200,20129,20132,20169,20170,20169,3781,3836
13/1/2016 14:00,20172,20205,20151,20189,20170,20179,20159,3558,4107
13/1/2016 13:45,20200,20204,20160,20173,20167,20179,20151,3101,3717
13/1/2016 13:30,20150,20213,20140,20202,20165,20177,20144,4598,3653
13/1/2016 13:15,20136,20174,20130,20150,20159,20171,20110,4140,3711
13/1/2016 13:00,20184,20207,20122,20135,20171,20169,20077,5136,3791
13/1/2016 11:45,20166,20186,20158,20173,20189,20153,20051,1610,3735
13/1/2016 11:30,20168,20177,20143,20167,20191,20143,20021,2782,4542
13/1/2016 11:15,20213,20219,20160,20168,20188,20133,19991,4889,5152
13/1/2016 11:00,20224,20229,20185,20213,20184,20086,19963,4538,5918
13/1/2016 10:45,20186,20226,20155,20223,20166,20031,19929,4854,6809
13/1/2016 10:30,20154,20210,20137,20186,20118,19982,19897,5647,7472
13/1/2016 10:15,20147,20194,20134,20151,20094,19936,19870,5831,7572
13/1/2016 10:00,20123,20181,20105,20148,20077,19893,19846,8721,6506
13/1/2016 9:45,19981,20124,19980,20122,19987,19852,19824,8991,5607
13/1/2016 9:30,20063,20063,19951,19981,19895,19810,19805,8172,4708
13/1/2016 9:15,20068,20088,20010,20066,19846,19786,19801,6146,3467
13/1/2016 9:00,20075,20075,20051,20070,19778,19759,19794,498,2743
12/1/2016 16:00,19661,19701,19656,19697,19709,19731,19785,4230,3482
12/1/2016 15:45,19736,19749,19657,19662,19716,19742,19802,4493,3376
12/1/2016 15:30,19726,19741,19707,19735,19725,19760,19820,1970,3580
12/1/2016 15:15,19720,19757,19702,19727,19727,19779,19833,2524,4150
12/1/2016 15:00,19737,19763,19697,19722,19739,19802,19847,4191,4463
12/1/2016 14:45,19707,19740,19679,19736,19753,19823,19863,3704,4717
12/1/2016 14:30,19744,19753,19691,19707,19768,19845,19881,5509,5241
12/1/2016 14:15,19790,19842,19741,19742,19795,19867,19903,4822,5139
12/1/2016 14:00,19789,19832,19769,19790,19831,19886,19920,4089,5339
12/1/2016 13:45,19810,19856,19767,19790,19865,19901,19933,5459,4792
12/1/2016 13:30,19843,19845,19785,19811,19892,19918,19951,6328,4196
12/1/2016 13:15,19923,19930,19843,19843,19921,19937,19960,4997,3725
12/1/2016 13:00,19930,19939,19868,19922,19940,19957,19962,5824,3550
12/1/2016 11:45,19929,19961,19927,19958,19941,19964,19963,1350,3385
12/1/2016 11:30,19953,19973,19921,19928,19937,19966,19958,2481,4154
12/1/2016 11:15,19934,19975,19925,19956,19944,19980,19957,3974,4542
12/1/2016 11:00,19925,19956,19907,19934,19952,19979,19955,4122,4991
12/1/2016 10:45,19939,19946,19902,19927,19974,19973,19955,4999,6033
12/1/2016 10:30,19965,19984,19921,19939,19987,19974,19960,5192,6944
12/1/2016 10:15,19997,20013,19959,19966,19996,19968,19967,4425,7054
12/1/2016 10:00,20042,20063,19974,19996,20016,19963,19968,6219,6249
12/1/2016 9:45,19993,20112,19988,20042,20005,19956,19969,9330,5816
12/1/2016 9:30,19986,20019,19919,19993,19972,19946,19962,9553,4833
12/1/2016 9:15,20044,20065,19967,19983,19961,19946,19961,5744,3623
12/1/2016 9:00,20023,20075,20018,20066,19940,19952,19958,398,3223
11/1/2016 16:00,19878,19974,19873,19943,19910,19944,19948,4054,3901
11/1/2016 15:45,19936,19956,19870,19876,19906,19951,19944,4417,4019
